brain,scenario,method,tissue_pct,skull_pct
vp_859671,reduced_compute,baseline,4.255818501858009,19.895742832319723
vp_859671,reduced_compute,dg,59.468022687267755,42.615117289313645
vp_859671,reduced_compute,dg_c,72.544494425973,51.08601216333623
vp_859671,reduced_compute,sg,75.38040289458243,81.4509122502172
vp_859671,reduced_compute,sg_c,96.84725210248386,82.23284100781929
vp_859671,missing_low_freq,baseline,4.158028554664581,15.24761077324066
vp_859671,missing_low_freq,dg,67.30295325640525,45.56907037358818
vp_859671,missing_low_freq,dg_c,66.39937414433797,45.69939183318853
vp_859671,missing_low_freq,sg,4.377078036377861,24.37011294526499
vp_859671,missing_low_freq,sg_c,95.09876784666537,90.57341442224153
vp_137027,standard,baseline,6.321525885558583,18.702983138780805
vp_137027,standard,dg,83.716621253406,78.72892347600519
vp_137027,standard,dg_c,90.12534059945504,89.72762645914398
vp_137027,standard,sg,97.16257947320618,90.63553826199741
vp_137027,standard,sg_c,94.12897366030882,87.75616083009079
vp_137027,reduced_compute,baseline,6.252497729336966,17.43190661478599
vp_137027,reduced_compute,dg,6.252497729336966,16.420233463035018
vp_137027,reduced_compute,dg_c,55.27338782924613,69.77950713359273
vp_137027,reduced_compute,sg,93.07538601271571,90.55771725032426
vp_137027,reduced_compute,sg_c,92.30881017257039,92.8923476005188
vp_137027,missing_low_freq,baseline,6.252497729336966,13.047989623865112
vp_137027,missing_low_freq,dg,6.252497729336966,22.77561608300908
vp_137027,missing_low_freq,dg_c,54.85921889191644,49.07911802853437
vp_137027,missing_low_freq,sg,6.259763851044505,22.490272373540858
vp_137027,missing_low_freq,sg_c,93.61671207992734,94.76005188067444
vp_162026,standard,baseline,11.844197138314785,20.284296028880867
vp_162026,standard,dg,83.09726839138604,77.86552346570397
vp_162026,standard,dg_c,84.80994363347305,82.80685920577618
vp_162026,standard,sg,84.53533747651394,88.42509025270758
vp_162026,standard,sg_c,94.6524064171123,91.89981949458483
vp_162026,reduced_compute,baseline,9.062003179650238,15.500902527075814
vp_162026,reduced_compute,dg,9.181240063593005,17.937725631768952
vp_162026,reduced_compute,dg_c,35.669894493423904,59.95036101083032
vp_162026,reduced_compute,sg,69.22604422604422,86.84566787003611
vp_162026,reduced_compute,sg_c,95.32446885388062,90.29783393501805
vp_162026,missing_low_freq,baseline,9.372741725682902,10.762635379061372
vp_162026,missing_low_freq,dg,9.011417834947247,10.604693140794224
vp_162026,missing_low_freq,dg_c,50.24208700679289,46.77346570397112
vp_162026,missing_low_freq,sg,9.01864431276196,33.731949458483754
vp_162026,missing_low_freq,sg_c,95.30640265934383,89.28249097472924
vp_176441,standard,baseline,92.62803842019488,52.511244377811096
vp_176441,standard,dg,81.26842123513298,62.81859070464768
vp_176441,standard,dg_c,90.85613232081556,69.34032983508246
vp_176441,standard,sg,97.34040708762438,90.1799100449775
vp_176441,standard,sg_c,96.23773362460557,81.14692653673163
vp_176441,reduced_compute,baseline,8.84219286383023,17.166416791604195
vp_176441,reduced_compute,dg,82.29827663927321,86.46926536731634
vp_176441,reduced_compute,dg_c,86.76098339054752,81.85907046476761
vp_176441,reduced_compute,sg,96.83761572870073,92.24137931034483
vp_176441,reduced_compute,sg_c,95.89444848989216,83.50824587706147
vp_176441,missing_low_freq,baseline,8.84219286383023,11.056971514242878
vp_176441,missing_low_freq,dg,58.85779673358993,60.64467766116941
vp_176441,missing_low_freq,dg_c,65.72349942785812,60.6071964017991
vp_176441,missing_low_freq,sg,89.15704428031486,86.0944527736132
vp_176441,missing_low_freq,sg_c,81.16786296334824,92.87856071964018
vp_182032,standard,baseline,93.09720694183198,49.136390708755215
vp_182032,standard,dg,93.14689285587536,76.77188802858844
vp_182032,standard,dg_c,94.21868900166803,77.30792138177488
vp_182032,standard,sg,98.59814742520496,83.38296605122096
vp_182032,standard,sg_c,95.68797245980764,65.51518761167362
vp_182032,reduced_compute,baseline,14.746069489299785,39.84514592019059
vp_182032,reduced_compute,dg,88.4941619050999,78.26086956521739
vp_182032,reduced_compute,dg_c,94.8717038719523,81.00059559261466
vp_182032,reduced_compute,sg,98.6016964190652,85.22930315664085
vp_182032,reduced_compute,sg_c,98.32487489796642,73.8534842167957
vp_182032,missing_low_freq,baseline,7.399652198601696,23.764145324597973
vp_182032,missing_low_freq,dg,87.63530539092167,71.70935080405003
vp_182032,missing_low_freq,dg_c,96.57876991872804,69.80345443716499
vp_182032,missing_low_freq,sg,96.05351882741243,80.82191780821918
vp_182032,missing_low_freq,sg_c,96.42971217659793,71.88802858844551
vp_188549,standard,baseline,33.84856070087609,17.661431064572426
vp_188549,standard,dg,82.66583229036296,59.12739965095986
vp_188549,standard,dg_c,89.12077596996245,65.34031413612566
vp_188549,standard,sg,97.03379224030037,82.37347294938918
vp_188549,standard,sg_c,92.18397997496871,82.47818499127399
vp_188549,reduced_compute,baseline,8.939299123904881,24.677137870855148
vp_188549,reduced_compute,dg,37.95056320400501,8.62129144851658
vp_188549,reduced_compute,dg_c,77.90362953692114,67.57417102966842
vp_188549,reduced_compute,sg,96.17021276595744,91.97207678883072
vp_188549,reduced_compute,sg_c,80.7822277847309,83.7696335078534
vp_188549,missing_low_freq,baseline,8.923654568210262,14.624781849912742
vp_188549,missing_low_freq,dg,8.923654568210262,12.32111692844677
vp_188549,missing_low_freq,dg_c,62.86608260325407,54.659685863874344
vp_188549,missing_low_freq,sg,91.7177722152691,84.39790575916231
vp_188549,missing_low_freq,sg_c,62.91301627033792,87.5043630017452
vp_911849,standard,baseline,92.59876414635839,70.01669449081803
vp_911849,standard,dg,94.05332222453654,81.8363939899833
vp_911849,standard,dg_c,95.89668818996043,84.84140233722871
vp_911849,standard,sg,98.3093799902798,90.81803005008348
vp_911849,standard,sg_c,93.99430674165104,89.14858096828047
vp_911849,reduced_compute,baseline,8.456571547594251,21.402337228714526
vp_911849,reduced_compute,dg,31.000486009859056,10.984974958263773
vp_911849,reduced_compute,dg_c,83.63535374574741,63.90651085141903
vp_911849,reduced_compute,sg,88.1274734430327,89.74958263772955
vp_911849,reduced_compute,sg_c,95.84114420606818,87.47913188647746
vp_911849,missing_low_freq,baseline,8.456571547594251,16.56093489148581
vp_911849,missing_low_freq,dg,8.456571547594251,20.5008347245409
vp_911849,missing_low_freq,dg_c,63.64646254252586,57.52921535893155
vp_911849,missing_low_freq,sg,87.75255155176005,89.91652754590986
vp_911849,missing_low_freq,sg_c,88.45032284940638,88.18030050083473
vp_180129,standard,baseline,7.544810337640683,16.4317273301073
vp_180129,standard,dg,56.26586835423851,77.52998106459079
vp_180129,standard,dg_c,61.20353177460306,83.16852514201557
vp_180129,standard,sg,90.24214634885747,91.01620029455081
vp_180129,standard,sg_c,85.82742809503961,88.51251840942562
vp_180129,reduced_compute,baseline,7.590283830383872,17.083946980854197
vp_180129,reduced_compute,dg,7.211338057523968,20.134651798863874
vp_180129,reduced_compute,dg_c,26.821781803023985,51.33599831685252
vp_180129,reduced_compute,sg,56.258289438781304,83.25268251630548
vp_180129,reduced_compute,sg_c,89.19625601576413,92.06816747317484
vp_180129,missing_low_freq,baseline,7.8555458713858055,12.350094677046076
vp_180129,missing_low_freq,dg,7.196180226609572,30.00210393435725
vp_180129,missing_low_freq,dg_c,42.38508469438023,47.19124763307384
vp_180129,missing_low_freq,sg,7.703967562241844,28.823900694298338
vp_180129,missing_low_freq,sg_c,89.96172647694115,91.28971176099306
vp_923755,standard,baseline,8.260247001968857,18.051384718051384
vp_923755,standard,dg,91.06556888013841,70.10343677010343
vp_923755,standard,dg_c,91.56374917964321,67.80113446780113
vp_923755,standard,sg,96.94827277608734,73.90724057390725
vp_923755,standard,sg_c,89.68736948869399,70.6373039706373
vp_923755,reduced_compute,baseline,7.782948511425333,21.988655321988656
vp_923755,reduced_compute,dg,7.803830320386612,5.105105105105105
vp_923755,reduced_compute,dg_c,90.50176003818387,79.47947947947948
vp_923755,reduced_compute,sg,97.77459578784082,89.12245578912245
vp_923755,reduced_compute,sg_c,82.33697273432374,78.51184517851183
vp_923755,missing_low_freq,baseline,7.782948511425333,15.849182515849183
vp_923755,missing_low_freq,dg,7.78593162699123,5.772439105772439
vp_923755,missing_low_freq,dg_c,68.0359167114134,56.923590256923596
vp_923755,missing_low_freq,sg,95.97279398603902,85.88588588588588
vp_923755,missing_low_freq,sg_c,76.98824652467037,75.24190857524191
vp_720337,standard,baseline,87.22554220103405,77.6046304541407
vp_720337,standard,dg,94.48062848318001,88.91362422083704
vp_720337,standard,dg_c,96.26670247767407,95.013357079252
vp_720337,standard,sg,98.53286779023702,91.71861086375779
vp_720337,standard,sg_c,95.3065198415363,77.56010685663401
vp_720337,reduced_compute,baseline,6.2109715973947495,18.432769367764916
vp_720337,reduced_compute,dg,81.54502115087625,89.84861976847729
vp_720337,reduced_compute,dg_c,89.47492110387431,96.30454140694567
vp_720337,reduced_compute,sg,97.97220170549923,95.94835262689226
vp_720337,reduced_compute,sg_c,96.03840730544552,86.99910952804987
vp_720337,missing_low_freq,baseline,5.818169609883838,13.357079252003562
vp_720337,missing_low_freq,dg,80.43711810917881,73.2413178984862
vp_720337,missing_low_freq,dg_c,95.54488685959846,86.9100623330365
vp_720337,missing_low_freq,sg,34.398710803733294,36.19768477292965
vp_720337,missing_low_freq,sg_c,94.5410595581817,82.10151380231522
vp_189450,standard,baseline,4.781102362204724,22.814844859054958
vp_189450,standard,dg,45.99685039370079,44.919894544717096
vp_189450,standard,dg_c,65.05511811023622,68.54593388764957
vp_189450,standard,sg,94.6488188976378,79.47677955789901
vp_189450,standard,sg_c,95.64409448818898,83.8775096329345
vp_189450,reduced_compute,baseline,4.702362204724409,17.825998783208274
vp_189450,reduced_compute,dg,4.7622047244094485,0.4055972419387548
vp_189450,reduced_compute,dg_c,43.587401574803145,53.80247414317583
vp_189450,reduced_compute,sg,91.20314960629922,86.79780977489354
vp_189450,reduced_compute,sg_c,84.95433070866142,87.20340701683229
vp_189450,missing_low_freq,baseline,4.702362204724409,12.350436017035085
vp_189450,missing_low_freq,dg,4.74015748031496,2.6363820726019065
vp_189450,missing_low_freq,dg_c,23.058267716535433,14.520381261407422
vp_189450,missing_low_freq,sg,4.702362204724409,6.1853579395660105
vp_189450,missing_low_freq,sg_c,82.25196850393701,91.46217805718922
vp_680452,standard,baseline,93.5598874860993,60.44847328244275
vp_680452,standard,dg,86.99221560803298,76.62213740458014
vp_680452,standard,dg_c,88.17622816772422,79.34160305343512
vp_680452,standard,sg,95.46019493687446,85.40076335877863
vp_680452,standard,sg_c,90.27278079413881,72.47137404580153
vp_680452,reduced_compute,baseline,8.08857198927193,28.530534351145036
vp_680452,reduced_compute,dg,84.1728265846798,75.23854961832062
vp_680452,reduced_compute,dg_c,95.44384117223785,83.58778625954199
vp_680452,reduced_compute,sg,98.46928763001243,87.11832061068702
vp_680452,reduced_compute,sg_c,93.56642899195394,78.95992366412213
vp_680452,missing_low_freq,baseline,8.068947471707986,23.85496183206107
vp_680452,missing_low_freq,dg,83.3093478118663,58.87404580152672
vp_680452,missing_low_freq,dg_c,85.01341008700203,71.46946564885496
vp_680452,missing_low_freq,sg,94.95322823313927,81.44083969465649
vp_680452,missing_low_freq,sg_c,75.88800941976844,81.44083969465649
vp_133827,standard,baseline,5.153421245889077,12.437095614665708
vp_133827,standard,dg,42.989878348606275,23.076923076923077
vp_133827,standard,dg_c,42.86216034994732,44.64414090582315
vp_133827,standard,sg,91.53548963887735,51.905104241552834
vp_133827,standard,sg_c,97.83198697276414,87.05966930265996
vp_133827,reduced_compute,baseline,5.153421245889077,1.8931224538701175
vp_133827,reduced_compute,dg,5.50464574220122,6.877546129882578
vp_133827,reduced_compute,dg_c,35.12883553114723,13.443565780014378
vp_133827,reduced_compute,sg,70.77812190682971,32.06326383896477
vp_133827,reduced_compute,sg_c,82.08116478814776,79.0079079798706
vp_133827,missing_low_freq,baseline,5.153421245889077,2.779774742391565
vp_133827,missing_low_freq,dg,5.7856253392509345,4.720824346992571
vp_133827,missing_low_freq,dg_c,32.7724384558894,9.801102324466811
vp_133827,missing_low_freq,sg,87.35591813276285,43.781452192667146
vp_133827,missing_low_freq,sg_c,0.0,37.886412652767795
vp_381543,standard,baseline,92.40106822044186,51.03719599427754
vp_381543,standard,dg,88.5859952138175,60.550786838340485
vp_381543,standard,dg_c,87.65650469947629,58.22603719599427
vp_381543,standard,sg,93.44847917316963,79.00572246065808
vp_381543,standard,sg_c,86.32816564353345,82.18884120171673
vp_381543,reduced_compute,baseline,6.232441993549059,21.065808297567955
vp_381543,reduced_compute,dg,73.89102764193805,62.625178826895564
vp_381543,reduced_compute,dg_c,79.41594700516768,59.65665236051502
vp_381543,reduced_compute,sg,88.61720944750806,76.82403433476395
vp_381543,reduced_compute,sg_c,92.1201401172268,74.92846924177397
vp_381543,missing_low_freq,baseline,6.232441993549059,16.02288984263233
vp_381543,missing_low_freq,dg,6.232441993549059,28.6480686695279
vp_381543,missing_low_freq,dg_c,65.98342177366212,50.500715307582254
vp_381543,missing_low_freq,sg,6.381576665626191,31.330472103004293
vp_381543,missing_low_freq,sg_c,83.22061526722852,75.03576537911302
vp_286347,standard,baseline,79.1103299080584,59.57446808510638
vp_286347,standard,dg,83.61614386154677,60.33721397029306
vp_286347,standard,dg_c,87.86168199026501,60.6985146527499
vp_286347,standard,sg,94.64575446187128,82.05539943797672
vp_286347,standard,sg_c,93.00297458085451,80.73063026896828
vp_286347,reduced_compute,baseline,8.808815575987019,31.83460457647531
vp_286347,reduced_compute,dg,74.43212547322877,43.83781613809715
vp_286347,reduced_compute,dg_c,81.82463493780422,57.2059413890004
vp_286347,reduced_compute,sg,83.59586262844782,78.84383781613809
vp_286347,reduced_compute,sg_c,90.54556517036237,79.36571657968688
vp_286347,missing_low_freq,baseline,8.808815575987019,25.130469690887193
vp_286347,missing_low_freq,dg,8.812195781503515,40.18466479325572
vp_286347,missing_low_freq,dg_c,81.64210383991347,51.94700923323966
vp_286347,missing_low_freq,sg,85.10681449432126,77.11762344439984
vp_286347,missing_low_freq,sg_c,87.3580313683072,80.32918506623847
vp_190132,standard,baseline,6.379310344827586,23.477473398234096
vp_190132,standard,dg,66.28760088041086,75.82069277790356
vp_190132,standard,dg_c,79.53411592076303,78.53746887027394
vp_190132,standard,sg,91.91856199559794,87.48019017432647
vp_190132,standard,sg_c,96.88187820983126,89.26873443513698
vp_190132,reduced_compute,baseline,6.570066030814379,20.353180892008147
vp_190132,reduced_compute,dg,6.749816581071166,15.576182929590221
vp_190132,reduced_compute,dg_c,36.738811445341156,60.629386461399136
vp_190132,reduced_compute,sg,60.02934702861336,87.48019017432647
vp_190132,reduced_compute,sg_c,90.2971386647102,90.60448268055241
vp_190132,missing_low_freq,baseline,6.848862802641233,15.485623726511207
vp_190132,missing_low_freq,dg,6.2802641232575205,27.190400724473623
vp_190132,missing_low_freq,dg_c,45.41452677916361,46.887027394158935
vp_190132,missing_low_freq,sg,6.595744680851063,29.522300203758206
vp_190132,missing_low_freq,sg_c,92.79897285399854,90.03848766130858
vp_172534,standard,baseline,95.64805723102819,64.65079984393289
vp_172534,standard,dg,95.13957076728855,78.22863831447523
vp_172534,standard,dg_c,94.96423060737833,82.32539992196645
vp_172534,standard,sg,98.77261888062841,88.17791650409677
vp_172534,standard,sg_c,97.63641464441015,75.26336324619587
vp_172534,reduced_compute,baseline,5.751157245055408,21.186110027311745
vp_172534,reduced_compute,dg,79.98667414784683,92.93796332422943
vp_172534,reduced_compute,dg_c,89.4445223734044,94.30355052672648
vp_172534,reduced_compute,sg,98.03268340580726,91.80647678501755
vp_172534,reduced_compute,sg_c,97.31378875017535,79.08700741318768
vp_172534,missing_low_freq,baseline,5.754664048253612,13.538821693328131
vp_172534,missing_low_freq,dg,94.11909103661102,88.02184939523995
vp_172534,missing_low_freq,dg_c,83.60218824519568,88.21693328131096
vp_172534,missing_low_freq,sg,5.933511011362042,46.234880998829496
vp_172534,missing_low_freq,sg_c,95.87599943891149,80.37456106125634
vp_257845,standard,baseline,17.781038449995,22.385620915032682
vp_257845,standard,dg,94.91112815553406,91.53050108932462
vp_257845,standard,dg_c,92.5000833694601,91.50326797385621
vp_257845,standard,sg,93.23373461833461,78.67647058823529
vp_257845,standard,sg_c,94.61099809917631,77.77777777777779
vp_257845,reduced_compute,baseline,14.392903591556342,18.681917211328976
vp_257845,reduced_compute,dg,64.63134024744056,62.71786492374728
vp_257845,reduced_compute,dg_c,84.72004535298629,91.06753812636165
vp_257845,reduced_compute,sg,96.19835261946844,91.12200435729847
vp_257845,reduced_compute,sg_c,92.22329676193017,83.74183006535948
vp_257845,missing_low_freq,baseline,14.41958181878814,14.4880174291939
vp_257845,missing_low_freq,dg,14.35955580751659,30.09259259259259
vp_257845,missing_low_freq,dg_c,77.8870844032414,68.27342047930284
vp_257845,missing_low_freq,sg,14.406242705172243,52.09694989106753
vp_257845,missing_low_freq,sg_c,76.3230733317771,87.99019607843137
vp_214019,standard,baseline,76.60642570281124,49.35849056603774
vp_214019,standard,dg,94.07630522088354,80.64150943396227
vp_214019,standard,dg_c,95.24765729585006,81.84905660377359
vp_214019,standard,sg,96.83920868659824,91.09433962264151
vp_214019,standard,sg_c,95.455897664733,80.33962264150944
vp_214019,reduced_compute,baseline,9.523278298378699,28.000000000000004
vp_214019,reduced_compute,dg,68.10575635876842,49.13207547169811
vp_214019,reduced_compute,dg_c,60.7875948237394,68.0754716981132
vp_214019,reduced_compute,sg,70.50052060092221,84.67924528301887
vp_214019,reduced_compute,sg_c,94.65268481332738,86.86792452830188
vp_214019,missing_low_freq,baseline,10.910307898259704,24.60377358490566
vp_214019,missing_low_freq,dg,80.44399821508256,60.79245283018868
vp_214019,missing_low_freq,dg_c,86.88085676037484,68.83018867924528
vp_214019,missing_low_freq,sg,9.482373940205266,33.58490566037736
vp_214019,missing_low_freq,sg_c,96.6867469879518,93.69811320754718
vp_153934,standard,baseline,7.40528494110156,14.023285899094438
vp_153934,standard,dg,82.29544730977396,79.97412677878395
vp_153934,standard,dg_c,86.39286851321235,83.57050452781371
vp_153934,standard,sg,88.63100923272843,73.73868046571799
vp_153934,standard,sg_c,95.35816618911174,81.70763260025873
vp_153934,reduced_compute,baseline,7.382999044890163,14.851228978007763
vp_153934,reduced_compute,dg,7.386182744348933,2.250970245795602
vp_153934,reduced_compute,dg_c,53.600764087870104,52.082794307891334
vp_153934,reduced_compute,sg,85.48233046800382,59.06856403622251
vp_153934,reduced_compute,sg_c,80.51575931232091,90.97024579560156
vp_153934,missing_low_freq,baseline,7.382999044890163,10.944372574385511
vp_153934,missing_low_freq,dg,7.382999044890163,39.611901681759385
vp_153934,missing_low_freq,dg_c,67.30659025787966,60.80206985769728
vp_153934,missing_low_freq,sg,12.897166507481694,28.69340232858991
vp_153934,missing_low_freq,sg_c,79.89175421840177,91.04786545924968
vp_108121,standard,baseline,21.9551547244746,57.36131934032983
vp_108121,standard,dg,72.13304650008274,62.368815592203894
vp_108121,standard,dg_c,86.61260963097799,60.71964017991005
vp_108121,standard,sg,91.10541121959291,82.87856071964018
vp_108121,standard,sg_c,96.75244084064207,87.976011994003
vp_108121,reduced_compute,baseline,5.597385404600364,25.63718140929535
vp_108121,reduced_compute,dg,6.251034254509349,15.922038980509745
vp_108121,reduced_compute,dg_c,15.873738209498594,38.800599700149924
vp_108121,reduced_compute,sg,66.73837497931491,66.53673163418291
vp_108121,reduced_compute,sg_c,55.10508025814993,78.53073463268366
vp_108121,missing_low_freq,baseline,5.597385404600364,19.16041979010495
vp_108121,missing_low_freq,dg,5.605659440675161,30.67466266866567
vp_108121,missing_low_freq,dg_c,48.09697170279662,34.57271364317841
vp_108121,missing_low_freq,sg,5.680125765348337,21.43928035982009
vp_108121,missing_low_freq,sg_c,92.33410557670031,80.8695652173913
vp_161731,standard,baseline,41.55581811944963,30.31624863685932
vp_161731,standard,dg,81.67473415405725,61.66848418756816
vp_161731,standard,dg_c,93.4634295079468,68.020719738277
vp_161731,standard,sg,92.8917178031025,75.81788440567067
vp_161731,standard,sg_c,88.39425239166063,84.1330425299891
vp_161731,reduced_compute,baseline,5.320730266417654,15.866957470010906
vp_161731,reduced_compute,dg,30.960094523001867,46.91930207197383
vp_161731,reduced_compute,dg_c,50.51644624004269,53.68047982551799
vp_161731,reduced_compute,sg,89.30517970804588,71.18320610687023
vp_161731,reduced_compute,sg_c,91.66444334337005,75.70883315158125
vp_161731,missing_low_freq,baseline,5.320730266417654,11.913849509269356
vp_161731,missing_low_freq,dg,5.320730266417654,29.98909487459106
vp_161731,missing_low_freq,dg_c,48.99950451652247,50.57251908396947
vp_161731,missing_low_freq,sg,5.332164500514541,25.54525627044711
vp_161731,missing_low_freq,sg_c,84.87250828981972,77.97164667393675
vp_953764,standard,baseline,90.33236020660229,50.12422360248448
vp_953764,standard,dg,84.42622950819673,63.1055900621118
vp_953764,standard,dg_c,88.79407141253087,65.43478260869566
vp_953764,standard,sg,89.12718017815705,81.24223602484471
vp_953764,standard,sg_c,94.93974099857773,88.9751552795031
vp_953764,reduced_compute,baseline,5.157571674526537,15.714285714285714
vp_953764,reduced_compute,dg,38.479676622501685,54.37888198757764
vp_953764,reduced_compute,dg_c,66.08653342316042,59.59627329192546
vp_953764,reduced_compute,sg,79.39591286772962,79.8136645962733
vp_953764,reduced_compute,sg_c,89.97679467025975,80.99378881987577
vp_953764,missing_low_freq,baseline,5.157571674526537,11.645962732919255
vp_953764,missing_low_freq,dg,5.157571674526537,35.3416149068323
vp_953764,missing_low_freq,dg_c,47.18916086533424,55.12422360248447
vp_953764,missing_low_freq,sg,5.47196646455573,25.248447204968944
vp_953764,missing_low_freq,sg_c,90.65049779175088,88.2919254658385
vp_654754,standard,baseline,72.03406307112027,67.12816455696202
vp_654754,standard,dg,93.16794338375394,80.10284810126582
vp_654754,standard,dg_c,92.63133335925652,80.0632911392405
vp_654754,standard,sg,87.98460162538399,85.0870253164557
vp_654754,standard,sg_c,93.9884123342536,91.13924050632912
vp_654754,reduced_compute,baseline,6.353773768324454,38.449367088607595
vp_654754,reduced_compute,dg,67.56231286697515,35.561708860759495
vp_654754,reduced_compute,dg_c,60.28308123031457,59.49367088607595
vp_654754,reduced_compute,sg,69.7087529649648,81.60601265822784
vp_654754,reduced_compute,sg_c,91.99751137379944,83.97943037974683
vp_654754,missing_low_freq,baseline,6.345996811447681,29.03481012658228
vp_654754,missing_low_freq,dg,6.338219854570906,51.34493670886076
vp_654754,missing_low_freq,dg_c,82.98790683205661,55.26107594936709
vp_654754,missing_low_freq,sg,7.668079480499281,25.67246835443038
vp_654754,missing_low_freq,sg_c,93.73177275732006,89.55696202531645
vp_206525,standard,baseline,7.785189563455205,31.548599670510708
vp_206525,standard,dg,70.9167159222044,61.72432729269632
vp_206525,standard,dg_c,84.16786287258297,80.20318506315212
vp_206525,standard,sg,78.77508514171522,77.34761120263592
vp_206525,standard,sg_c,84.69137887359621,84.81603514552444
vp_206525,reduced_compute,baseline,7.726082918179515,11.641954969796815
vp_206525,reduced_compute,dg,7.923105069098484,0.6864360241625481
vp_206525,reduced_compute,dg_c,62.23085366883391,30.230642504118617
vp_206525,reduced_compute,sg,76.0702524698134,15.815485996705107
vp_206525,reduced_compute,sg_c,70.19899237242817,86.24382207578253
vp_206525,missing_low_freq,baseline,7.726082918179515,10.461285008237233
vp_206525,missing_low_freq,dg,7.737341326803457,2.2515101592531575
vp_206525,missing_low_freq,dg_c,42.55115539418503,27.924217462932454
vp_206525,missing_low_freq,sg,83.3797742689071,13.316858868753432
vp_206525,missing_low_freq,sg_c,67.40690703369079,81.74080175727623
vp_146331,standard,baseline,8.900802250864986,27.520508070918233
vp_146331,standard,dg,81.24025702444774,86.23974596454089
vp_146331,standard,dg_c,83.2021596137029,85.68404339772427
vp_146331,standard,sg,85.46823314702863,89.04472082561524
vp_146331,standard,sg_c,96.27770807193643,92.19370203757607
vp_146331,reduced_compute,baseline,6.13284665982282,18.152950516009525
vp_146331,reduced_compute,dg,6.148055207026349,30.00793860809738
vp_146331,reduced_compute,dg_c,41.10490095433634,69.25112463614713
vp_146331,reduced_compute,sg,90.38819816737006,91.32045514686425
vp_146331,reduced_compute,sg_c,86.49861222006768,94.07250595395608
vp_146331,missing_low_freq,baseline,7.227862058476864,13.151627414659965
vp_146331,missing_low_freq,dg,6.102429565415764,35.96189468113257
vp_146331,missing_low_freq,dg_c,57.746853731797266,57.184440328129135
vp_146331,missing_low_freq,sg,6.231702216645755,33.077533739084416
vp_146331,missing_low_freq,sg_c,94.71502984677389,91.29399311987298
vp_175439,standard,baseline,91.72632933794546,58.39233652644731
vp_175439,standard,dg,91.90330625050277,89.08788004997918
vp_175439,standard,dg_c,92.55088086236023,90.83715118700542
vp_175439,standard,sg,79.31783444614271,80.2582257392753
vp_175439,standard,sg_c,91.93950607352586,75.17700957934194
vp_175439,reduced_compute,baseline,8.816668007400853,20.408163265306122
vp_175439,reduced_compute,dg,23.183975545008447,39.150354019158684
vp_175439,reduced_compute,dg_c,62.39642828412839,70.0124947938359
vp_175439,reduced_compute,sg,60.82374708390314,81.0079133694294
vp_175439,reduced_compute,sg_c,85.47984876518382,83.46522282382341
vp_175439,missing_low_freq,baseline,8.816668007400853,13.619325281132861
vp_175439,missing_low_freq,dg,46.979325878851256,60.932944606414
vp_175439,missing_low_freq,dg_c,76.12018341243665,55.72678050812162
vp_175439,missing_low_freq,sg,8.824712412517094,17.950853810912122
vp_175439,missing_low_freq,sg_c,87.49899444936047,81.59100374843815
vp_167036,standard,baseline,97.93241838965135,47.451790633608816
vp_167036,standard,dg,89.71584190346508,78.03030303030303
vp_167036,standard,dg_c,94.72175439853801,70.86776859504133
vp_167036,standard,sg,96.84666929444225,84.15977961432507
vp_167036,standard,sg_c,92.44633962805031,65.22038567493112
vp_167036,reduced_compute,baseline,12.577489518758734,29.75206611570248
vp_167036,reduced_compute,dg,88.94542587881176,79.47658402203857
vp_167036,reduced_compute,dg_c,95.80392016339987,80.9228650137741
vp_167036,reduced_compute,sg,97.07958576701185,89.94490358126723
vp_167036,reduced_compute,sg_c,95.24492062923281,72.65840220385675
vp_167036,missing_low_freq,baseline,7.116494069588275,16.804407713498623
vp_167036,missing_low_freq,dg,95.2735872720106,77.34159779614325
vp_167036,missing_low_freq,dg_c,90.38234134804888,76.37741046831957
vp_167036,missing_low_freq,sg,96.47758626867811,87.53443526170798
vp_167036,missing_low_freq,sg_c,81.1050990790841,83.33333333333334
vp_175035,standard,baseline,11.379868934540903,28.02611752887996
vp_175035,standard,dg,84.41204624107208,84.1034655951783
vp_175035,standard,dg_c,84.97165157204918,85.0828729281768
vp_175035,standard,sg,85.9546425152787,79.4826720241085
vp_175035,standard,sg_c,92.48214417200501,80.41185334003013
vp_175035,reduced_compute,baseline,7.274869302702306,22.50125565042692
vp_175035,reduced_compute,dg,7.274869302702306,7.383224510296333
vp_175035,reduced_compute,dg_c,31.584566674029897,49.447513812154696
vp_175035,reduced_compute,sg,88.40291583830351,86.2882973380211
vp_175035,reduced_compute,sg_c,82.2251675134379,83.47564038171772
vp_175035,missing_low_freq,baseline,7.274869302702306,16.926167754897037
vp_175035,missing_low_freq,dg,7.274869302702306,31.6926167754897
vp_175035,missing_low_freq,dg_c,56.80362270819528,48.21697639377198
vp_175035,missing_low_freq,sg,7.2785509167218905,25.51481667503767
vp_175035,missing_low_freq,sg_c,87.35365584272145,84.05323957810145
vp_679568,standard,baseline,92.44630696699842,61.598258706467654
vp_679568,standard,dg,94.63593504452594,78.3271144278607
vp_679568,standard,dg_c,95.51597695128339,80.53482587064677
vp_679568,standard,sg,98.20499388859787,88.68159203980099
vp_679568,standard,sg_c,97.61829928409288,82.6492537313433
vp_679568,reduced_compute,baseline,7.742273441592457,15.080845771144277
